acquisition,configuration,fppi_budget,n_seeds,recall_mean,recall_sd
mterie,historical_fam,0.029512092266663854,5,0.15774011299435028,0.01950339440481356
mterie,historical_fam,0.03019951720402016,5,0.15920903954802262,0.02162225945919581
mterie,historical_fam,0.030902954325135904,5,0.15920903954802262,0.02162225945919581
mterie,historical_fam,0.03162277660168379,5,0.15954802259887005,0.021359369585559732
mterie,historical_fam,0.03235936569296283,5,0.15954802259887005,0.021359369585559732
mterie,historical_fam,0.03311311214825911,5,0.16418079096045196,0.023364843773129664
mterie,historical_fam,0.033884415613920256,5,0.16418079096045196,0.023364843773129664
mterie,historical_fam,0.034673685045253165,5,0.16553672316384183,0.022820243422170282
mterie,historical_fam,0.03548133892335755,5,0.1670056497175141,0.023921733917799788
mterie,historical_fam,0.03630780547701014,5,0.1670056497175141,0.023921733917799788
mterie,historical_fam,0.03715352290971726,5,0.1696045197740113,0.023907719426290653
mterie,historical_fam,0.038018939632056124,5,0.1696045197740113,0.023907719426290653
mterie,historical_fam,0.03890451449942805,5,0.17129943502824857,0.02416996431155929
mterie,historical_fam,0.039810717055349734,5,0.17242937853107346,0.024202957261903347
mterie,historical_fam,0.04073802778041126,5,0.17242937853107346,0.024202957261903347
mterie,historical_fam,0.04168693834703355,5,0.1731073446327684,0.0250429743316521
mterie,historical_fam,0.04265795188015926,5,0.17435028248587572,0.024358080731186907
mterie,historical_fam,0.04365158322401661,5,0.17435028248587572,0.024358080731186907
mterie,historical_fam,0.0446683592150963,5,0.1753672316384181,0.025625688737397546
mterie,historical_fam,0.04570881896148752,5,0.1764971751412429,0.025033413146351914
mterie,historical_fam,0.046773514128719815,5,0.17785310734463278,0.024711944489522755
mterie,historical_fam,0.04786300923226385,5,0.17785310734463278,0.024711944489522755
mterie,historical_fam,0.04897788193684462,5,0.17887005649717513,0.024390819221717194
mterie,historical_fam,0.05011872336272725,5,0.18045197740112995,0.02458958013556264
mterie,historical_fam,0.05128613839913648,5,0.1807909604519774,0.02451612876129619
mterie,historical_fam,0.05248074602497726,5,0.18237288135593221,0.026237448721387713
mterie,historical_fam,0.05370317963702527,5,0.1833898305084746,0.025690999408447913
mterie,historical_fam,0.054954087385762455,5,0.1833898305084746,0.025690999408447913
mterie,historical_fam,0.05623413251903491,5,0.18361581920903952,0.02587792653242664
mterie,historical_fam,0.057543993733715694,5,0.18610169491525425,0.02560076465550214
mterie,historical_fam,0.0588843655355589,5,0.18666666666666668,0.025959821832598567
mterie,historical_fam,0.06025595860743578,5,0.18757062146892653,0.025442554235475038
mterie,historical_fam,0.06165950018614822,5,0.18983050847457628,0.024092584248836608
mterie,historical_fam,0.06309573444801933,5,0.1903954802259887,0.023943073559793325
mterie,historical_fam,0.06456542290346556,5,0.1919774011299435,0.0247989779432908
mterie,historical_fam,0.06606934480075961,5,0.19548022598870057,0.027247809156581912
mterie,historical_fam,0.06760829753919818,5,0.1968361581920904,0.029865050194966734
mterie,historical_fam,0.06918309709189363,5,0.19807909604519774,0.030268463740662967
mterie,historical_fam,0.0707945784384138,5,0.1998870056497175,0.03079847521422259
mterie,historical_fam,0.07244359600749899,5,0.20135593220338982,0.030972099751316866
mterie,historical_fam,0.07413102413009177,5,0.20214689265536726,0.03153585069450041
mterie,historical_fam,0.07585775750291836,5,0.20248587570621468,0.031531295648195595
mterie,historical_fam,0.07762471166286919,5,0.20372881355932204,0.03176076023002435
mterie,historical_fam,0.07943282347242814,5,0.20519774011299435,0.0318856362344937
mterie,historical_fam,0.08128305161640995,5,0.2063276836158192,0.03176025773008002
mterie,historical_fam,0.08317637711026708,5,0.20711864406779662,0.0313714523609803
mterie,historical_fam,0.08511380382023767,5,0.21005649717514124,0.03187061685689148
mterie,historical_fam,0.08709635899560805,5,0.21152542372881356,0.03249594538113044
mterie,historical_fam,0.08912509381337459,5,0.2143502824858757,0.03104672708457343
mterie,historical_fam,0.09120108393559097,5,0.21480225988700563,0.030676457392332202
mterie,historical_fam,0.0933254300796991,5,0.2166101694915254,0.030930848975842393
mterie,historical_fam,0.09549925860214359,5,0.21706214689265538,0.03082955131039775
mterie,historical_fam,0.09772372209558107,5,0.22101694915254236,0.03241923895107758
mterie,historical_fam,0.1,5,0.22169491525423726,0.03376763893590187
mterie,historical_fam,0.10232929922807542,5,0.2230508474576271,0.03374589087782279
mterie,historical_fam,0.10471285480508996,5,0.2244067796610169,0.03425751299855803
mterie,historical_fam,0.10715193052376065,5,0.22598870056497175,0.034911871556468375
mterie,historical_fam,0.1096478196143185,5,0.2272316384180791,0.03500181251377217
mterie,historical_fam,0.11220184543019636,5,0.22971751412429375,0.03662002029708311
mterie,historical_fam,0.1148153621496883,5,0.23152542372881352,0.037308246588306546
mterie,historical_fam,0.11748975549395298,5,0.23446327683615817,0.040715221483244246
mterie,historical_fam,0.12022644346174131,5,0.236271186440678,0.04207693259077002
mterie,historical_fam,0.12302687708123818,5,0.2390960451977401,0.04178767261018802
mterie,historical_fam,0.12589254117941676,5,0.2418079096045198,0.04342938992311325
mterie,historical_fam,0.12882495516931342,5,0.24395480225988703,0.044551166195701826
mterie,historical_fam,0.13182567385564073,5,0.24576271186440674,0.045414381926161464
mterie,historical_fam,0.1348962882591654,5,0.24847457627118646,0.04861285638194298
mterie,historical_fam,0.13803842646028852,5,0.252090395480226,0.04992157659658398
mterie,historical_fam,0.14125375446227548,5,0.2536723163841808,0.05033482960792502
mterie,historical_fam,0.1445439770745927,5,0.2555932203389831,0.05097066053310925
mterie,historical_fam,0.1479108388168207,5,0.2570621468926554,0.050439354112590984
mterie,historical_fam,0.1513561248436208,5,0.2607909604519774,0.05318932247194673
mterie,historical_fam,0.1548816618912481,5,0.26225988700564973,0.053130479394212275
mterie,historical_fam,0.15848931924611134,5,0.2655367231638418,0.05589795219042143
mterie,historical_fam,0.16218100973589297,5,0.2677966101694916,0.05753565356873042
mterie,historical_fam,0.16595869074375605,5,0.27107344632768365,0.0583118180319145
mterie,historical_fam,0.16982436524617442,5,0.27514124293785314,0.05986568216474398
mterie,historical_fam,0.17378008287493754,5,0.2781920903954802,0.061582698383108495
mterie,historical_fam,0.1778279410038923,5,0.28214689265536724,0.0635079516196591
mterie,historical_fam,0.18197008586099836,5,0.28508474576271187,0.06558492285606457
mterie,historical_fam,0.18620871366628675,5,0.28790960451977404,0.06574411952995493
mterie,historical_fam,0.19054607179632474,5,0.292090395480226,0.06583193785892351
mterie,historical_fam,0.19498445997580455,5,0.295819209039548,0.06677382941260519
mterie,historical_fam,0.19952623149688797,5,0.29717514124293787,0.06779072479162816
mterie,historical_fam,0.20417379446695297,5,0.3010169491525424,0.06912354918224095
mterie,historical_fam,0.20892961308540398,5,0.30338983050847457,0.0690584086603266
mterie,historical_fam,0.21379620895022325,5,0.30689265536723165,0.0712149077687547
mterie,historical_fam,0.2187761623949553,5,0.30892655367231636,0.07237197721906652
mterie,historical_fam,0.223872113856834,5,0.31389830508474575,0.0745597910227648
mterie,historical_fam,0.22908676527677735,5,0.3184180790960452,0.07417995188874899
mterie,historical_fam,0.23442288153199228,5,0.31999999999999995,0.07393427656445416
mterie,historical_fam,0.2398832919019491,5,0.3222598870056497,0.07391484636654634
mterie,historical_fam,0.2454708915685031,5,0.32406779661016943,0.07462611756506614
mterie,historical_fam,0.25118864315095807,5,0.3263276836158192,0.07473297181853385
mterie,historical_fam,0.25703957827688634,5,0.3308474576271186,0.07697374686811675
mterie,historical_fam,0.26302679918953814,5,0.3353672316384181,0.07791142764876471
mterie,historical_fam,0.26915348039269155,5,0.3392090395480226,0.07976572835153971
mterie,historical_fam,0.2754228703338166,5,0.34169491525423734,0.08131217435907692
mterie,historical_fam,0.28183829312644537,5,0.34440677966101696,0.08148784816743801
mterie,historical_fam,0.28840315031266056,5,0.3458757062146892,0.08130628585639146
mterie,historical_fam,0.29512092266663853,5,0.3492655367231638,0.08063415702738747
mterie,historical_fam,0.3019951720402016,5,0.35423728813559324,0.08156654314589512
mterie,historical_fam,0.30902954325135906,5,0.36033898305084744,0.0808476352909962
mterie,historical_fam,0.31622776601683794,5,0.36271186440677966,0.08001085182870274
mterie,historical_fam,0.32359365692962827,5,0.36768361581920905,0.0800611021406023
mterie,historical_fam,0.3311311214825911,5,0.3712994350282486,0.0800541248168283
mterie,historical_fam,0.33884415613920255,5,0.37502824858757067,0.07982553033046794
mterie,historical_fam,0.34673685045253166,5,0.3784180790960452,0.08156497781711985
mterie,historical_fam,0.35481338923357547,5,0.38180790960451977,0.08263897254291529
mterie,historical_fam,0.3630780547701014,5,0.38610169491525426,0.08330852833929919
mterie,historical_fam,0.37153522909717257,5,0.38983050847457623,0.08352510730734691
mterie,historical_fam,0.38018939632056126,5,0.39525423728813563,0.08383560212767943
mterie,historical_fam,0.38904514499428067,5,0.3985310734463277,0.0845049308698206
mterie,historical_fam,0.3981071705534973,5,0.4028248587570621,0.08412104959349145
mterie,historical_fam,0.40738027780411284,5,0.4055367231638418,0.08424086886636413
mterie,historical_fam,0.41686938347033553,5,0.40779661016949154,0.08572541115104775
mterie,historical_fam,0.4265795188015928,5,0.41073446327683616,0.08663524500552947
mterie,historical_fam,0.4365158322401661,5,0.41389830508474573,0.08761489677158471
mterie,historical_fam,0.44668359215096326,5,0.4183050847457627,0.0881470005655575
mterie,historical_fam,0.4570881896148752,5,0.4216949152542372,0.09013787446765403
mterie,historical_fam,0.4677351412871981,5,0.42564971751412434,0.09109422734690169
mterie,historical_fam,0.47863009232263826,5,0.4306214689265537,0.09161378868865482
mterie,historical_fam,0.48977881936844614,5,0.43378531073446325,0.09087215421686902
mterie,historical_fam,0.5011872336272722,5,0.43672316384180787,0.0884609379708467
mterie,historical_fam,0.5128613839913648,5,0.4406779661016949,0.08889377639855615
mterie,historical_fam,0.5248074602497725,5,0.44463276836158194,0.08809484064349879
mterie,historical_fam,0.5370317963702527,5,0.44892655367231643,0.0872479932562162
mterie,historical_fam,0.5495408738576245,5,0.451864406779661,0.08709493547708504
mterie,historical_fam,0.5623413251903491,5,0.45480225988700573,0.08740553054998072
mterie,historical_fam,0.5754399373371569,5,0.45819209039548026,0.08797246964312527
mterie,historical_fam,0.588843655355589,5,0.4611299435028249,0.08723774897364867
mterie,historical_fam,0.6025595860743578,5,0.4636158192090395,0.08737411887824353
mterie,historical_fam,0.6165950018614822,5,0.46587570621468927,0.08759850112060363
mterie,historical_fam,0.6309573444801934,5,0.46994350282485875,0.08708760539501606
mterie,historical_fam,0.6456542290346556,5,0.47344632768361583,0.08557410612404191
mterie,historical_fam,0.6606934480075961,5,0.47762711864406776,0.08514088678371481
mterie,historical_fam,0.6760829753919819,5,0.4815819209039548,0.08431585872968239
mterie,historical_fam,0.6918309709189366,5,0.4855367231638418,0.08440477538669701
mterie,historical_fam,0.707945784384138,5,0.4902824858757063,0.08412332623242216
mterie,historical_fam,0.7244359600749902,5,0.49344632768361574,0.08331714867252323
mterie,historical_fam,0.7413102413009177,5,0.4967231638418079,0.08189109139979489
mterie,historical_fam,0.758577575029184,5,0.4998870056497175,0.08193785135434671
mterie,historical_fam,0.776247116628692,5,0.5024858757062148,0.08108929154790381
mterie,historical_fam,0.7943282347242817,5,0.5051977401129943,0.08058862102480609
mterie,historical_fam,0.8128305161640995,5,0.5077966101694915,0.08062327032301507
mterie,historical_fam,0.8317637711026709,5,0.511638418079096,0.07938466309226085
mterie,historical_fam,0.8511380382023763,5,0.5144632768361582,0.07937762630925753
mterie,historical_fam,0.8709635899560805,5,0.5180790960451978,0.07977613191592504
mterie,historical_fam,0.8912509381337455,5,0.520225988700565,0.07887721949568469
mterie,historical_fam,0.9120108393559097,5,0.5244067796610169,0.07866042267761952
mterie,historical_fam,0.933254300796991,5,0.5288135593220339,0.07834693690822958
mterie,historical_fam,0.9549925860214359,5,0.5317514124293785,0.07878206446022726
mterie,historical_fam,0.9772372209558107,5,0.5338983050847458,0.07838970326248136
mterie,historical_fam,1.0,5,0.5368361581920903,0.07775846419849482
mterie,historical_fam,1.0232929922807548,5,0.53954802259887,0.07770877866737559
mterie,historical_fam,1.0471285480508996,5,0.5419209039548022,0.07609248787727799
mterie,historical_fam,1.071519305237607,5,0.5456497175141243,0.07610087702302303
mterie,historical_fam,1.096478196143185,5,0.5475706214689265,0.0763855597776102
mterie,historical_fam,1.122018454301963,5,0.5493785310734464,0.07690218167035685
mterie,historical_fam,1.1481536214968828,5,0.5517514124293785,0.07707216993319885
mterie,historical_fam,1.174897554939529,5,0.5534463276836158,0.07677652222083899
mterie,historical_fam,1.2022644346174132,5,0.555593220338983,0.07778124322544239
mterie,historical_fam,1.2302687708123812,5,0.5586440677966101,0.07704814558758119
mterie,historical_fam,1.2589254117941675,5,0.5605649717514124,0.07742525089120324
mterie,historical_fam,1.2882495516931336,5,0.5629378531073448,0.07713426716193458
mterie,historical_fam,1.3182567385564075,5,0.5659887005649717,0.07703364451280915
mterie,historical_fam,1.3489628825916533,5,0.5689265536723164,0.07711295275040239
mterie,historical_fam,1.3803842646028852,5,0.5711864406779661,0.07707983129592001
mterie,historical_fam,1.412537544622754,5,0.572542372881356,0.0770411025493111
mterie,historical_fam,1.4454397707459279,5,0.5749152542372882,0.07739968657155584
mterie,historical_fam,1.4791083881682072,5,0.5769491525423729,0.07730869981154617
mterie,historical_fam,1.5135612484362087,5,0.5796610169491525,0.07733305596505614
mterie,historical_fam,1.5488166189124812,5,0.5812429378531074,0.07725294074269677
mterie,historical_fam,1.584893192461114,5,0.584406779661017,0.07653813922927
mterie,historical_fam,1.6218100973589298,5,0.5873446327683616,0.0764160582698775
mterie,historical_fam,1.6595869074375613,5,0.5893785310734463,0.07678358952796242
mterie,historical_fam,1.6982436524617444,5,0.5919774011299435,0.07701603239421485
mterie,historical_fam,1.7378008287493762,5,0.5954802259887005,0.07665731929078301
mterie,historical_fam,1.7782794100389228,5,0.5977401129943504,0.07520811772848804
mterie,historical_fam,1.8197008586099843,5,0.5998870056497174,0.07633958013233495
mterie,historical_fam,1.8620871366628675,5,0.6024858757062146,0.07657149499622831
mterie,historical_fam,1.9054607179632483,5,0.604632768361582,0.07614490487452887
mterie,historical_fam,1.9498445997580456,5,0.6072316384180791,0.07665669470388796
mterie,historical_fam,1.9952623149688808,5,0.6091525423728814,0.07696835586726007
mterie,historical_fam,2.0417379446695296,5,0.6115254237288135,0.0770328157975151
mterie,historical_fam,2.0892961308540388,5,0.6138983050847457,0.07609584364655884
mterie,historical_fam,2.1379620895022327,5,0.6157062146892656,0.07570558225555891
mterie,historical_fam,2.1877616239495516,5,0.6177401129943503,0.07579849338526803
mterie,historical_fam,2.23872113856834,5,0.6198870056497175,0.07569504091586005
mterie,historical_fam,2.2908676527677723,5,0.6215819209039548,0.07518201179390868
mterie,historical_fam,2.344228815319923,5,0.6232768361581921,0.07498220287421133
mterie,historical_fam,2.39883291901949,5,0.6249717514124293,0.07426037357437107
mterie,historical_fam,2.454708915685031,5,0.6273446327683615,0.07393103855275779
mterie,historical_fam,2.5118864315095797,5,0.6291525423728814,0.07369752783411938
mterie,historical_fam,2.570395782768865,5,0.6306214689265537,0.07397182714182036
mterie,historical_fam,2.6302679918953813,5,0.6328813559322034,0.07372978764211396
mterie,historical_fam,2.691534803926917,5,0.6344632768361581,0.074412377689882
mterie,historical_fam,2.7542287033381663,5,0.6366101694915255,0.07376874040668796
mterie,historical_fam,2.818382931264455,5,0.6380790960451976,0.07354252717746636
mterie,historical_fam,2.8840315031266055,5,0.6389830508474577,0.07263458419395295
mterie,historical_fam,2.951209226666387,5,0.6407909604519774,0.0719839197395896
mterie,historical_fam,3.019951720402016,5,0.6424858757062147,0.07169288951918146
mterie,historical_fam,3.090295432513592,5,0.643728813559322,0.07100416085209506
mterie,historical_fam,3.1622776601683795,5,0.6449717514124294,0.070695554360686
mterie,historical_fam,3.2359365692962845,5,0.6471186440677966,0.07025623067646929
mterie,historical_fam,3.311311214825911,5,0.6485875706214689,0.06948348674280186
mterie,historical_fam,3.3884415613920273,5,0.6502824858757063,0.06875847804344126
mterie,historical_fam,3.4673685045253166,5,0.652542372881356,0.06807030442330674
mterie,historical_fam,3.548133892335757,5,0.6543502824858758,0.0671299615712676
mterie,historical_fam,3.630780547701014,5,0.656497175141243,0.06771770361063315
mterie,historical_fam,3.715352290971724,5,0.6579661016949153,0.06749414639531037
mterie,historical_fam,3.801893963205613,5,0.659774011299435,0.0671679896218293
mterie,historical_fam,3.890451449942805,5,0.6622598870056497,0.066232426617176
mterie,historical_fam,3.981071705534973,5,0.663728813559322,0.06639127261073256
mterie,historical_fam,4.073802778041126,5,0.6653107344632768,0.06619048553991311
mterie,historical_fam,4.168693834703355,5,0.6672316384180791,0.06615237807779192
mterie,historical_fam,4.265795188015925,5,0.6693785310734464,0.06514763714385136
mterie,historical_fam,4.365158322401661,5,0.6709604519774011,0.06416049651286448
mterie,historical_fam,4.46683592150963,5,0.6729943502824859,0.061919718327549694
mterie,historical_fam,4.570881896148752,5,0.6748022598870056,0.0611666399875117
mterie,historical_fam,4.677351412871981,5,0.6754802259887005,0.0610726362333057
mterie,historical_fam,4.786300923226385,5,0.676271186440678,0.06052717219963032
mterie,historical_fam,4.897788193684462,5,0.6780790960451978,0.06093240638119725
mterie,historical_fam,5.011872336272725,5,0.6803389830508474,0.0596940180086159
mterie,historical_fam,5.1286138399136485,5,0.6815819209039548,0.05980646967240665
mterie,historical_fam,5.248074602497728,5,0.6830508474576271,0.05912666240825147
mterie,historical_fam,5.370317963702527,5,0.6842937853107344,0.05940725651352957
mterie,historical_fam,5.4954087385762485,5,0.6861016949152543,0.0582888231165804
mterie,historical_fam,5.623413251903491,5,0.6876836158192091,0.058045726745707904
mterie,historical_fam,5.754399373371572,5,0.6893785310734464,0.057096258752861284
mterie,historical_fam,5.88843655355589,5,0.6911864406779661,0.0561651259232693
mterie,historical_fam,6.025595860743581,5,0.6933333333333332,0.0553231116729696
mterie,historical_fam,6.165950018614822,5,0.6949152542372882,0.05464915417486782
mterie,historical_fam,6.309573444801936,5,0.6969491525423729,0.053069165264105836
mterie,historical_fam,6.456542290346556,5,0.6985310734463277,0.052894452480341664
mterie,historical_fam,6.6069344800759575,5,0.7003389830508475,0.051289042975382684
mterie,historical_fam,6.760829753919819,5,0.7022598870056498,0.0512989994754899
mterie,historical_fam,6.918309709189363,5,0.7047457627118645,0.05122677100630852
mterie,historical_fam,7.07945784384138,5,0.7067796610169491,0.05083647087831726
mterie,historical_fam,7.244359600749899,5,0.7082485875706215,0.0509456052132302
mterie,historical_fam,7.413102413009177,5,0.7096045197740113,0.05007415739787873
mterie,historical_fam,7.585775750291836,5,0.7123163841807909,0.04890580319616405
mterie,historical_fam,7.76247116628692,5,0.7138983050847457,0.04773192187276345
mterie,historical_fam,7.943282347242813,5,0.7154802259887005,0.04701943246435461
mterie,historical_fam,8.128305161640995,5,0.7172881355932204,0.04690898905512089
mterie,historical_fam,8.317637711026709,5,0.7189830508474577,0.04593432285365151
mterie,historical_fam,8.511380382023768,5,0.7201129943502826,0.04575852669709598
mterie,historical_fam,8.709635899560805,5,0.7216949152542372,0.04552599725075653
mterie,historical_fam,8.91250938133746,5,0.7225988700564971,0.04491436590813966
mterie,historical_fam,9.120108393559097,5,0.723954802259887,0.04465529003401458
mterie,historical_fam,9.332543007969914,5,0.7258757062146893,0.043921603078161155
mterie,historical_fam,9.549925860214358,5,0.727231638418079,0.042585905203880524
mterie,historical_fam,9.772372209558112,5,0.7287005649717513,0.04219056824273676
mterie,historical_fam,10.0,5,0.7296045197740113,0.041742199085883336
carnation_0025_0026,historical_additive,0.01,5,0.04814814814814815,0.015396242963795466
carnation_0025_0026,historical_additive,0.010232929922807542,5,0.04814814814814815,0.015396242963795466
carnation_0025_0026,historical_additive,0.010471285480508996,5,0.04814814814814815,0.015396242963795466
carnation_0025_0026,historical_additive,0.010715193052376065,5,0.05177548682703322,0.015946285310455298
carnation_0025_0026,historical_additive,0.01096478196143185,5,0.05177548682703322,0.015946285310455298
carnation_0025_0026,historical_additive,0.011220184543019636,5,0.05177548682703322,0.015946285310455298
carnation_0025_0026,historical_additive,0.01148153621496883,5,0.054944635357006485,0.01784874205088095
carnation_0025_0026,historical_additive,0.011748975549395297,5,0.054944635357006485,0.01784874205088095
carnation_0025_0026,historical_additive,0.012022644346174132,5,0.054944635357006485,0.01784874205088095
carnation_0025_0026,historical_additive,0.012302687708123818,5,0.056242840778923255,0.017676482673122298
carnation_0025_0026,historical_additive,0.012589254117941675,5,0.056242840778923255,0.017676482673122298
carnation_0025_0026,historical_additive,0.012882495516931342,5,0.056242840778923255,0.017676482673122298
carnation_0025_0026,historical_additive,0.013182567385564075,5,0.05735013363879343,0.017723843533081745
carnation_0025_0026,historical_additive,0.013489628825916533,5,0.05735013363879343,0.017723843533081745
carnation_0025_0026,historical_additive,0.013803842646028852,5,0.05998472699503628,0.019426889340376938
carnation_0025_0026,historical_additive,0.01412537544622754,5,0.05998472699503628,0.019426889340376938
carnation_0025_0026,historical_additive,0.014454397707459272,5,0.05998472699503628,0.019426889340376938
carnation_0025_0026,historical_additive,0.014791083881682071,5,0.06101565483008782,0.019896899522838008
carnation_0025_0026,historical_additive,0.01513561248436208,5,0.06101565483008782,0.019896899522838008
carnation_0025_0026,historical_additive,0.01548816618912481,5,0.06200840015273005,0.020264808665148116
carnation_0025_0026,historical_additive,0.015848931924611134,5,0.06200840015273005,0.020264808665148116
carnation_0025_0026,historical_additive,0.0162181009735893,5,0.06345933562428407,0.019777011857042587
carnation_0025_0026,historical_additive,0.016595869074375606,5,0.06345933562428407,0.019777011857042587
carnation_0025_0026,historical_additive,0.016982436524617443,5,0.06429935089728904,0.019925181094736365
carnation_0025_0026,historical_additive,0.017378008287493755,5,0.06429935089728904,0.019925181094736365
carnation_0025_0026,historical_additive,0.01778279410038923,5,0.06643757159221075,0.020088955206263574
carnation_0025_0026,historical_additive,0.018197008586099836,5,0.06643757159221075,0.020088955206263574
carnation_0025_0026,historical_additive,0.018620871366628676,5,0.06827033218785797,0.021096313222557894
carnation_0025_0026,historical_additive,0.019054607179632473,5,0.06922489499809088,0.02194149363007831
carnation_0025_0026,historical_additive,0.019498445997580455,5,0.06922489499809088,0.02194149363007831
carnation_0025_0026,historical_additive,0.0199526231496888,5,0.07033218785796105,0.021066922247173804
carnation_0025_0026,historical_additive,0.020417379446695295,5,0.07033218785796105,0.021066922247173804
carnation_0025_0026,historical_additive,0.020892961308540396,5,0.07273768613974799,0.02372967117894633
carnation_0025_0026,historical_additive,0.021379620895022326,5,0.07437953417334861,0.024894002514662176
carnation_0025_0026,historical_additive,0.02187761623949553,5,0.07437953417334861,0.024894002514662176
carnation_0025_0026,historical_additive,0.0223872113856834,5,0.07705231004200078,0.026994590717054397
carnation_0025_0026,historical_additive,0.022908676527677724,5,0.07869415807560137,0.027382612134266297
carnation_0025_0026,historical_additive,0.023442288153199226,5,0.07869415807560137,0.027382612134266297
carnation_0025_0026,historical_additive,0.023988329190194897,5,0.08071783123329515,0.028140472789622763
carnation_0025_0026,historical_additive,0.02454708915685031,5,0.08144329896907217,0.028924229748986164
carnation_0025_0026,historical_additive,0.025118864315095794,5,0.08144329896907217,0.028924229748986164
carnation_0025_0026,historical_additive,0.025703957827688646,5,0.08449789996181747,0.031643893936402046
carnation_0025_0026,historical_additive,0.026302679918953815,5,0.08533791523482245,0.031091211226650213
carnation_0025_0026,historical_additive,0.026915348039269153,5,0.08701794578083237,0.031055846871039357
carnation_0025_0026,historical_additive,0.02754228703338166,5,0.08793432607865599,0.031112773702351854
carnation_0025_0026,historical_additive,0.028183829312644536,5,0.08961435662466591,0.03125944715836961
carnation_0025_0026,historical_additive,0.028840315031266057,5,0.08961435662466591,0.03125944715836961
carnation_0025_0026,historical_additive,0.029512092266663854,5,0.09087437953417335,0.03214425597733594
carnation_0025_0026,historical_additive,0.03019951720402016,5,0.09228713249331806,0.03288731410181747
carnation_0025_0026,historical_additive,0.030902954325135904,5,0.09358533791523482,0.033221912665042506
carnation_0025_0026,historical_additive,0.03162277660168379,5,0.09415807560137457,0.03386624192690236
carnation_0025_0026,historical_additive,0.03235936569296283,5,0.09545628102329132,0.03347563449362405
carnation_0025_0026,historical_additive,0.03311311214825911,5,0.09782359679266897,0.03403136238771341
carnation_0025_0026,historical_additive,0.033884415613920256,5,0.09835815196639938,0.03377436935561172
carnation_0025_0026,historical_additive,0.034673685045253165,5,0.09870179457808323,0.03385537033622976
carnation_0025_0026,historical_additive,0.03548133892335755,5,0.09957999236349753,0.034305770934778664
carnation_0025_0026,historical_additive,0.03630780547701014,5,0.10126002290950745,0.03436309446070015
carnation_0025_0026,historical_additive,0.03715352290971726,5,0.10309278350515463,0.03303725199941666
carnation_0025_0026,historical_additive,0.038018939632056124,5,0.10351279114165712,0.033387163075657735
carnation_0025_0026,historical_additive,0.03890451449942805,5,0.10630011454753722,0.032128207623159925
carnation_0025_0026,historical_additive,0.039810717055349734,5,0.1074074074074074,0.03231405899175401
carnation_0025_0026,historical_additive,0.04073802778041126,5,0.10836197021764031,0.03202713998951056
carnation_0025_0026,historical_additive,0.04168693834703355,5,0.1101183657884689,0.03375574888741629
carnation_0025_0026,historical_additive,0.04265795188015926,5,0.11195112638411608,0.03363546692553398
carnation_0025_0026,historical_additive,0.04365158322401661,5,0.11439480717831234,0.032229297584803876
carnation_0025_0026,historical_additive,0.0446683592150963,5,0.11496754486445208,0.03223523418057469
carnation_0025_0026,historical_additive,0.04570881896148752,5,0.11870943108056511,0.03391517469259261
carnation_0025_0026,historical_additive,0.046773514128719815,5,0.11951126384116076,0.03402986295397182
carnation_0025_0026,historical_additive,0.04786300923226385,5,0.12111492936235205,0.034048226467230436
carnation_0025_0026,historical_additive,0.04897788193684462,5,0.1219931271477663,0.034090323439112974
carnation_0025_0026,historical_additive,0.05011872336272725,5,0.12229858724704087,0.03419216804290683
carnation_0025_0026,historical_additive,0.05128613839913648,5,0.12313860252004583,0.0338801223506533
carnation_0025_0026,historical_additive,0.05248074602497726,5,0.12397861779305078,0.03366552357310011
carnation_0025_0026,historical_additive,0.05370317963702527,5,0.12825505918289423,0.03609772380690601
carnation_0025_0026,historical_additive,0.054954087385762455,5,0.12959144711722032,0.03541914279296417
carnation_0025_0026,historical_additive,0.05623413251903491,5,0.13108056510118365,0.03636836703806059
carnation_0025_0026,historical_additive,0.057543993733715694,5,0.132569683085147,0.03602196785085769
carnation_0025_0026,historical_additive,0.0588843655355589,5,0.13486063382970598,0.03758738186299848
carnation_0025_0026,historical_additive,0.06025595860743578,5,0.13661702940053455,0.037631476286381076
carnation_0025_0026,historical_additive,0.06165950018614822,5,0.13711340206185565,0.037921357757159595
carnation_0025_0026,historical_additive,0.06309573444801933,5,0.1385643375334097,0.03769916481330101
carnation_0025_0026,historical_additive,0.06456542290346556,5,0.13928980526918672,0.03823821824181878
carnation_0025_0026,historical_additive,0.06606934480075961,5,0.1399389079801451,0.03777657447304993
carnation_0025_0026,historical_additive,0.06760829753919818,5,0.1418098510882016,0.03804753730027476
carnation_0025_0026,historical_additive,0.06918309709189363,5,0.14326078655975563,0.03735612986508075
carnation_0025_0026,historical_additive,0.0707945784384138,5,0.1459717449408171,0.038506311276100595
carnation_0025_0026,historical_additive,0.07244359600749899,5,0.14841542573501337,0.03917119179047173
carnation_0025_0026,historical_additive,0.07413102413009177,5,0.15032455135547917,0.04001078230006501
carnation_0025_0026,historical_additive,0.07585775750291836,5,0.151508209240168,0.04043891304500271
carnation_0025_0026,historical_additive,0.07762471166286919,5,0.15402825505918288,0.042196297598142835
carnation_0025_0026,historical_additive,0.07943282347242814,5,0.1565483008781978,0.04313694581735537
carnation_0025_0026,historical_additive,0.08128305161640995,5,0.15841924398625432,0.04327411300111833
