seed,mode,level,level_label,modality,numel,mean,std,mean_abs_delta_one,min,p05_approx,median_approx,p95_approx,max,fraction_below_low,fraction_above_high
43,fusion,0,P3,rgb,5734400,0.9992401341134037,2.2390716567052945e-05,0.0007598658865962144,0.9991040825843811,0.9975,0.9975,0.9975,0.9993459582328796,0.0,0.0
43,fusion,1,P4,ir,1433600,1.0006002114358956,6.215785010886426e-06,0.0006002114358956793,1.000577449798584,1.0025,1.0025,1.0025,1.0006392002105713,0.0,0.0
43,fusion,1,P4,rgb,1433600,0.9993266631449972,1.183788705027036e-05,0.000673336855002812,0.9993038177490234,0.9975,0.9975,0.9975,0.9994139671325684,0.0,0.0
43,fusion,2,P5,ir,358400,0.9995861915074887,1.4004249709316528e-05,0.0004138084925112448,0.9995772242546082,0.9975,0.9975,0.9975,0.9996540546417236,0.0,0.0
43,fusion,2,P5,rgb,358400,1.0005040610584963,3.056400343974879e-05,0.0005040610584962581,1.0003662109375,1.0025,1.0025,1.0025,1.0005223751068115,0.0,0.0
43,rgb,0,P3,ir,5734400,1.0001030519506562,5.344010774638744e-05,0.00010305195065614368,1.000062108039856,1.0025,1.0025,1.0025,1.0005415678024292,0.0,0.0
43,rgb,0,P3,rgb,5734400,0.9995151298788759,2.5667647012997717e-05,0.000484870121124134,0.9992914199829102,0.9975,0.9975,0.9975,0.9995394945144653,0.0,0.0
43,rgb,1,P4,ir,1433600,1.000437269774432,1.736576748027369e-05,0.0004372697744318949,1.0004266500473022,1.0025,1.0025,1.0025,1.0005351305007935,0.0,0.0
43,rgb,1,P4,rgb,1433600,0.9994846024035775,7.945603202445022e-06,0.0005153975964224499,0.9994288086891174,0.9975,0.9975,0.9975,0.9995132684707642,0.0,0.0
43,rgb,2,P5,ir,358400,0.9995732304234324,1.6151401543783855e-05,0.0004267695765676243,0.9995625615119934,0.9975,0.9975,0.9975,0.9996422529220581,0.0,0.0
43,rgb,2,P5,rgb,358400,1.0004837266352427,2.5600325033969702e-05,0.0004837266352426793,1.0003767013549805,1.0025,1.0025,1.0025,1.0005009174346924,0.0,0.0
43,ir,0,P3,ir,5734400,1.001125752704538,2.3215578743050978e-05,0.0011257527045381722,1.000919222831726,1.0025,1.0025,1.0025,1.0011756420135498,0.0,0.0
43,ir,0,P3,rgb,5734400,0.9989106284213319,2.192725996023275e-05,0.001089371578668111,0.9988447427749634,0.9975,0.9975,0.9975,0.9990826845169067,0.0,0.0
43,ir,1,P4,ir,1433600,1.0007240589847788,1.4840471836555458e-05,0.0007240589847788215,1.0006327629089355,1.0025,1.0025,1.0025,1.0007350444793701,0.0,0.0
43,ir,1,P4,rgb,1433600,0.9992743669689766,1.5462821599843957e-05,0.0007256330310234002,0.9992638230323792,0.9975,0.9975,0.9975,0.999377429485321,0.0,0.0
43,ir,2,P5,ir,358400,0.9996938562053921,6.601542360822091e-06,0.0003061437946079033,0.9996640682220459,0.9975,0.9975,0.9975,0.9996989965438843,0.0,0.0
